UMAP 1,UMAP 2,UMAP 3,Cluster
11.015656,-11.139373,-3.4332545,1
10.580587,-11.161426,-3.3669198,1
10.898263,-11.003046,-3.3350036,1
10.889358,-11.215501,-3.3918521,1
-9.081996,10.187675,0.76040626,0
16.673162,9.710765,-1.5256003,1
9.48954,13.77757,3.3712962,3
8.982256,13.943011,3.2938905,3
-6.6404037,-0.30673233,-14.679996,1
8.852001,14.375237,3.2634804,3
8.798648,14.114453,4.220897,3
9.1919985,13.057412,3.7714617,3
8.763389,14.225106,3.840877,3
8.902072,13.676428,3.3165286,3
8.997245,14.080171,3.134851,3
8.983073,14.055804,3.7098963,3
9.43829,14.5549965,3.3693602,3
8.530529,14.451394,3.6134624,3
8.991521,13.825477,3.0331306,3
8.584682,14.260198,3.7017624,3
8.2312975,14.365566,3.832885,3
-9.188654,10.004396,0.50056636,0
-11.4254055,-2.6221368,3.660144,2
-11.374956,-2.748157,3.7150915,2
16.672403,-8.362812,-10.841293,1
-6.5157003,-5.785762,6.663361,2
8.33334,-2.1900845,12.81248,4
-5.448262,11.468603,-15.149171,1
16.180622,5.1348414,-4.8392367,1
1.2227846,-15.197743,1.2964077,1
-4.089423,-11.430801,-7.784508,2
11.214209,-16.68233,6.206129,1
19.511173,-6.6279845,4.3262305,1
10.119483,-13.305385,-9.854745,1
-5.354298,17.341942,-7.9559464,0
-5.229928,17.33028,-8.058685,0
-5.2141666,17.316595,-8.057555,0
13.549359,17.881693,-15.9525795,1
-9.411292,10.331859,0.52342975,0
16.96765,14.368236,-9.9901905,1
9.109992,-1.1354548,0.8888253,1
11.376811,16.230843,-10.751283,1
4.8535595,5.0905337,-2.4801135,1
7.9033933,-0.7002492,0.20204943,1
-3.453359,-14.387996,-10.198292,2
19.133553,3.756749,9.454607,4
1.7086203,-8.616655,14.013675,4
-10.99973,-8.018499,-2.5810654,2
-1.7444202,10.485428,16.938274,4
8.951712,13.331154,3.9581454,3
8.493206,13.483299,4.009718,3
9.299043,13.622179,3.4726918,3
8.733975,14.248245,3.3664901,3
9.512015,13.688028,3.6279666,3
9.503546,14.17005,3.4213424,3
-9.366091,9.966409,0.7660618,0
-11.293658,-2.5778434,3.8224013,2
-11.382748,-2.6760616,3.6868846,2
16.663515,-8.353831,-10.831847,1
-0.84900576,3.5259724,-5.4965773,1
8.157424,-2.0001569,12.619961,4
-5.590749,11.612261,-14.995435,1
16.1394,5.0942297,-4.8789854,1
1.2360011,-15.210787,1.3095262,1
-4.07549,-11.383643,-7.8217893,2
11.252524,-16.720644,6.167829,1
19.598568,-6.540021,4.238346,1
10.174285,-13.360349,-9.910098,1
-5.2654757,17.50169,-8.089526,0
-5.4093003,17.394506,-7.9126205,0
-5.4663343,17.33842,-7.847945,0
13.6132965,17.817688,-15.888524,1
-9.109031,10.412551,0.11700167,0
-4.3811193,5.0474668,11.810661,2
22.192879,9.032243,-3.4646702,1
-4.9806767,14.861294,6.639048,2
1.736882,3.6831806,-0.47973058,1
-10.894235,6.5779705,13.923304,0
20.35004,1.101102,-8.097322,1
21.099522,-0.77666074,-13.993586,1
12.501467,-0.15592438,-14.581552,1
7.6490283,-11.364283,12.444439,4
-1.5263767,10.692861,16.797302,4
8.962921,13.672652,3.5856576,3
8.545957,14.056052,3.3802276,3
8.361265,14.027153,3.0287344,3
8.8184,14.759283,3.4883544,3
9.114313,14.167536,3.6359224,3
9.310824,13.084748,3.1943042,3
-9.028994,10.134713,0.21149874,0
-0.62129015,11.599615,-10.31254,1
20.565104,-3.0130627,-1.895117,1
13.805006,-1.6883596,13.9371395,4
4.5791817,-1.404453,-8.86108,1
1.5826255,8.965866,-8.435867,1
16.555248,9.5911665,-1.6033792,1
-4.524694,-0.61499125,-12.3862915,1
10.930461,-10.961477,-3.5433903,1
8.143755,14.385672,3.769288,3
9.092916,13.28726,3.202008,3
8.749939,14.744953,3.3614752,3
8.779213,13.627653,3.5004954,3
9.397048,13.179968,3.3955262,3
8.404799,13.882724,2.9371884,3
9.0896225,14.907984,3.2855134,3
8.967684,14.188328,3.3852596,3
-9.187498,10.224954,0.43833673,0
-10.479142,1.6592431,-9.227366,2
-7.3568435,-7.6067076,16.000334,4
-11.58856,-4.992812,-9.237683,2
1.8069235,10.624777,-16.309895,1
1.9709063,15.38683,-15.11821,1
-7.3209686,2.4568782,-3.3131287,2
-12.130707,8.047807,-12.788196,2
13.282113,7.722657,-13.28752,1
2.8149078,-8.559622,-16.740875,1
8.914643,6.0482373,-16.598722,1
19.037354,8.826147,-15.896962,1
7.080125,14.573002,-16.555065,1
19.227484,-2.4992824,11.441941,4
7.0429416,-8.489713,16.383408,4
4.8564377,20.22742,-10.919814,1
4.819147,20.189539,-10.908679,1
-9.174904,9.726996,0.5674635,0
16.974216,14.373644,-9.996593,1
7.4679475,-0.5444707,-1.8952276,1
7.455704,-0.5378974,-1.9161534,1
2.5460818,-3.9016333,2.3933098,1
-7.3131127,2.4638345,-3.3140612,2
-3.453092,-14.388436,-10.198117,2
19.206444,3.8302064,9.431727,4
1.6810597,-8.643022,14.03976,4
-11.004278,-8.02438,-2.5846272,2
-1.5934107,10.540006,16.897997,4
9.245373,14.264269,3.1438348,3
9.561717,14.567338,3.3414056,3
9.186044,13.831321,3.4524875,3
8.9004345,14.166591,3.9718723,3
8.847624,13.77021,3.7658248,3
8.147626,13.695761,3.0903625,3
-8.948221,10.222679,0.42753622,0
7.7585344,-3.374059,-17.39084,1
2.9974694,-10.436711,-8.381741,1
-16.033886,4.0518227,2.9026544,2
-0.04391937,-0.4082581,-7.6077294,1
23.238003,2.41901,1.0394875,1
-2.9169161,-11.595449,5.5648746,2
19.24716,3.8706243,9.442524,4
1.6908716,-8.63271,14.029513,4
-11.0101185,-8.02714,-2.5727394,2
-1.6109229,10.661119,16.963705,4
9.417556,14.257977,3.7280667,3
8.722651,13.902501,3.1949675,3
9.422649,14.315795,3.7648182,3
9.170779,13.405248,3.5554814,3
8.819041,14.453098,4.2522674,3
9.327951,14.080747,3.7625947,3
-9.045898,9.8508215,0.48535734,0
-0.98130244,-10.534127,0.20522505,2
-7.3703403,-7.620189,16.013842,4
-11.586481,-4.9906063,-9.235506,2
-3.037882,11.533472,9.489218,2
9.285111,-2.5834296,-6.572378,1
-7.223961,2.551686,-3.399622,2
10.77541,10.677787,-11.927747,1
-2.4076047,0.5517915,17.232225,4
21.037485,-0.86454916,-14.052001,1
12.455652,-0.15046301,-14.519818,1
7.5568333,-11.395595,12.531553,4
15.736355,-4.2559395,10.014172,4
5.557079,0.8701591,-13.42574,1
-2.559776,-3.2400377,-11.083708,1
9.512147,13.284501,3.1572661,3
9.04634,14.652495,3.9127407,3
-9.419376,10.012189,0.7155828,0
3.7147994,10.307087,-7.821227,1
4.371138,6.1545086,2.7830176,1
0.5384235,0.39845952,2.808434,2
4.9496474,4.9870434,-2.0507681,1
5.857469,-2.0335753,1.3295137,1
5.859316,-2.0359766,1.3323159,1
5.859635,-2.0364199,1.3329265,1
5.8598843,-2.0367773,1.3334216,1
2.9339485,9.897851,-8.08573,1
2.9029593,9.869612,-8.095866,1
-1.3463168,10.210916,16.358269,4
3.5975912,10.183892,-7.875387,1
3.5821178,10.291986,-7.919472,1
3.5772536,10.2970085,-7.918776,1
3.5746348,10.296385,-7.9203434,1
3.561081,10.3033905,-7.9333563,1
-9.415906,10.0073805,0.6596492,0
-11.422046,-2.5656245,3.8081527,2
-11.32505,-2.7393267,3.7045937,2
16.676247,-8.365751,-10.837213,1
-6.3106356,-5.798479,7.129679,2
8.343489,-2.199271,12.808303,4
-5.4339633,11.452673,-15.163682,1
16.191206,5.145379,-4.828646,1
1.225545,-15.20045,1.2990985,1
-4.105088,-11.420976,-7.79741,2
11.219254,-16.68746,6.201266,1
19.534454,-6.6046944,4.303061,1
10.113887,-13.299923,-9.849897,1
-5.3775234,17.433716,-8.003683,0
-5.2548227,17.31666,-8.021318,0
-5.398271,17.284195,-7.8535132,0
13.574155,17.856829,-15.927646,1
-9.3533535,10.091248,0.31218585,0
7.7665424,-3.3819935,-17.38242,1
2.987352,-10.426537,-8.391889,1
-16.01714,4.068716,2.9195642,2
2.8870878,15.766824,-11.845584,1
23.228844,2.4098976,1.0303689,1
-2.7548041,-11.433823,5.4026427,2
19.26219,3.8855639,9.491876,4
1.6794169,-8.644579,14.041432,4
-11.069458,-8.089397,-2.653871,2
-1.6042116,10.7107725,16.804342,4
8.852127,14.534364,3.1635916,3
9.39706,14.03813,3.951813,3
8.517884,14.307226,3.8362126,3
9.779535,13.729585,3.6193857,3
8.70529,14.098873,3.9836218,3
8.200288,14.414487,3.8042586,3
-9.588959,10.234986,0.7381691,0
3.4375806,1.365959,5.2650867,2
3.4467587,1.3565117,5.274533,2
3.437697,1.3660992,5.2648444,2
8.210588,2.0357938,-5.8449955,1
6.4418178,3.5087392,-7.163934,1
6.441728,3.5087395,-7.163968,1
16.543716,9.579487,-1.6112957,1
10.918937,-11.121889,-3.2990773,1
9.396139,13.814227,3.2008953,3
9.106479,13.405118,3.9763205,3
8.775337,13.798737,3.3525393,3
8.507454,13.882789,3.766962,3
8.856431,13.897393,3.9470825,3
8.919695,13.740589,2.6945918,3
9.6852665,14.123539,3.3595996,3
8.770278,14.04911,3.7277782,3
-9.01885,10.432183,0.18170746,0
16.848503,14.275006,-9.875915,1
-11.372348,-2.6767094,3.6874602,2
-11.363728,-2.6168442,3.7345238,2
-6.6268935,-5.7355113,6.270247,2
6.3490353,5.3126545,11.660697,4
8.361215,-2.217475,12.821007,4
-4.1229014,-11.401225,-7.8170214,2
11.267027,-16.735199,6.153383,1
-4.5291123,-0.6107322,-12.390979,1
19.569826,-6.5684037,4.2663894,1
11.219626,-16.687836,6.2008862,1
6.3798757,5.281573,11.691671,4
1.2307029,-15.205626,1.3042855,1
-4.0906854,-11.433077,-7.7861114,2
11.160744,-16.62895,6.259769,1
19.53449,-6.60361,4.3018,1
-9.355491,10.263636,0.51938164,0
16.788256,14.229266,-9.818252,1
-11.314194,-2.7206585,3.6935256,2
-11.345485,-2.6380577,3.756335,2
4.85245,5.085885,-2.372729,1
6.3486156,5.313057,11.660306,4
8.336209,-2.1928794,12.797546,4
-4.091113,-11.42823,-7.7867923,2
11.192081,-16.660263,6.22836,1
-4.542048,-0.5977902,-12.403946,1
19.590374,-6.5478373,4.2457986,1
11.227372,-16.695585,6.1931524,1
6.3915477,5.2699237,11.703315,4
1.1932986,-15.168173,1.266898,1
-4.149851,-11.375517,-7.843678,2
11.286409,-16.754622,6.1340113,1
19.5463,-6.593631,4.2922974,1
-9.479709,10.254421,0.70016944,0
7.7761106,-3.3914797,-17.373013,1
2.9740665,-10.413275,-8.405133,1
-16.017838,4.067672,2.9185708,2
2.9040372,15.78634,-11.830341,1
23.231459,2.412557,1.0330303,1
-2.7666821,-11.445749,5.414483,2
19.204494,3.827641,9.397202,4
1.6887206,-8.635465,14.0322075,4
-11.027605,-8.036525,-2.5900924,2
-1.6576382,10.597736,16.888054,4
8.964517,13.525596,3.2326868,3
8.022024,14.084599,3.4089367,3
8.148006,13.700117,3.0671268,3
9.002175,13.497913,3.0558722,3
8.513756,14.401753,3.6114395,3
8.151021,14.188769,4.0469513,3
-9.145817,10.221851,0.23775218,0
4.290266,10.784485,-7.5610843,1
-4.412935,5.007549,11.782633,2
13.391526,1.4281938,2.6940253,1
-3.0263016,11.52826,9.499048,2
7.5616684,-0.5999765,-1.734183,1
7.9144964,-0.73332596,-1.146191,1
10.763547,10.689451,-11.915784,1
-2.3831964,0.57575417,17.257288,4
21.216673,-0.73773605,-13.98789,1
12.416485,-0.18338597,-14.503493,1
7.541753,-11.40088,12.539543,4
15.749839,-4.246285,10.024712,4
5.5562663,0.8722834,-13.408227,1
-2.5642707,-3.241884,-11.077928,1
8.84243,14.43331,3.325719,3
9.060523,13.217835,3.0821133,3
-9.13596,9.855011,0.21882598,0
-0.84341806,-7.630647,8.827987,2
1.577681,8.962578,-8.436431,1
-10.175048,-6.821133,-2.1651762,2
-6.640446,-0.30672842,-14.680041,1
10.884418,-11.123985,-3.0311067,1
10.821794,-11.253491,-3.548973,1
10.87709,-10.975345,-3.358992,1
10.638942,-11.14068,-3.10754,1
8.787559,13.534632,3.4748023,3
9.593385,14.011831,3.428193,3
8.363148,13.819985,3.3258874,3
9.137311,14.620852,3.9760547,3
9.067459,14.164814,2.6989472,3
8.344337,13.950858,3.6010287,3
8.374808,13.72557,3.470911,3
9.0707655,14.871429,3.2734296,3
-9.115055,10.540466,0.43774083,0
-4.2202573,5.123396,11.964398,2
22.175547,9.049597,-3.4474695,1
4.905092,-1.4184339,15.694431,4
4.9758453,5.0082283,-2.8873956,1
-10.848597,6.5975122,13.875275,0
-2.762168,-11.441151,5.4099016,2
19.20325,3.826685,9.420339,4
1.6470243,-8.675013,14.071797,4
-11.00422,-8.002725,-2.5569785,2
-1.4683238,10.4873295,16.96647,4
5.586842,0.8375262,-13.470005,1
-2.586047,-3.2485075,-11.054252,1
8.9708805,14.171369,3.5088825,3
8.873611,14.358037,2.977028,3
8.660439,13.964261,3.3216305,3
8.471426,13.6331625,3.2959764,3
-9.468504,10.123041,0.16487794,0
-4.211525,5.193858,11.986893,2
13.5992155,1.5890273,2.8880517,1
7.044682,-0.09056918,-3.17965,1
1.8089329,10.62665,-16.310558,1
-10.839133,6.5327687,13.833342,0
20.34949,1.1005945,-8.097814,1
21.061783,-0.8217721,-14.059529,1
12.50543,-0.13221431,-14.600939,1
7.614294,-11.387687,12.469024,4
-1.7438805,10.492587,16.932493,4
9.238059,13.744246,3.135794,3
8.789951,14.7177305,3.626103,3
8.648212,14.011439,3.5197873,3
8.358044,13.566126,3.3170607,3
8.419023,13.95358,3.904782,3
8.840768,14.540857,3.616612,3
-8.802173,10.090475,0.62675864,0
-11.268825,-2.7388742,3.7124784,2
-11.422459,-2.5856745,3.6937838,2
16.662748,-8.353465,-10.832605,1
-6.3131204,-5.7975664,7.124517,2
8.340633,-2.1969855,12.821063,4
-5.406538,11.426,-15.192271,1
16.18163,5.135803,-4.838382,1
1.2133986,-15.188974,1.2873383,1
-4.1337523,-11.391948,-7.8272915,2
11.226461,-16.69465,6.1940246,1
19.581104,-6.557456,4.255248,1
10.144561,-13.330631,-9.880982,1
-5.3692384,17.334215,-7.9349203,0
-5.195105,17.264626,-8.067455,0
-5.510944,17.391546,-7.7958074,0
13.613031,17.817955,-15.888761,1
-9.139124,10.605261,0.2266195,0
-4.2465124,5.141599,11.95721,2
-2.3962145,10.210628,2.5456102,2
6.5234647,-0.367279,-3.1916802,1
-0.8265623,8.203476,-3.9979026,1
-10.922396,6.529574,13.923197,0
20.358965,1.1100434,-8.088428,1
21.170458,-0.7659651,-14.041868,1
12.363645,-0.24308826,-14.469959,1
7.5207896,-11.43361,12.562019,4
-1.595421,10.611517,16.969635,4
9.645516,14.008865,3.1392975,3
8.995643,13.73844,2.6931882,3
9.09357,13.6925335,2.9544675,3
9.616316,14.180118,2.7312016,3
9.480314,13.685641,3.6060865,3
8.426981,14.768734,3.309904,3
-9.334985,9.997112,0.66130465,0
7.7893987,-3.4048789,-17.35992,1
2.9879766,-10.42788,-8.385939,1
-16.015335,4.070282,2.921163,2
-0.04364571,-0.40856206,-7.6075044,1
-5.6586943,19.303686,3.6227026,2
-2.9072142,-11.585747,5.555155,2
19.190922,3.8145173,9.384113,4
1.7658106,-8.558141,13.954822,4
-11.015262,-8.063423,-2.6058793,2
-1.5232264,10.645173,16.793272,4
8.9267645,13.979805,2.944566,3
8.407336,13.931698,3.7476983,3
9.589976,13.722668,3.814624,3
9.034336,13.057269,3.6236753,3
8.889091,13.785761,4.0126467,3
8.974599,14.479081,4.172739,3
-9.01836,10.171008,0.74912155,0
-4.524732,-0.61539704,-12.386903,1
-0.61174124,11.612788,-10.325815,1
20.564873,-3.0133362,-1.8953933,1
4.9703503,4.968832,-2.054471,1
10.592444,10.857304,-11.743382,1
10.592733,10.85706,-11.743699,1
10.530055,10.918869,-11.680631,1
21.142641,-0.7893928,-14.026721,1
12.484703,-0.12127735,-14.548693,1
7.5722246,-11.407194,12.5147705,4
15.734276,-4.257888,10.012225,4
5.61817,0.76839226,-13.352793,1
-2.6187677,-3.1714382,-11.1615,1
9.276471,13.335657,3.1912613,3
9.162959,13.307138,3.334073,3
8.33918,13.725204,3.78606,3
-8.980977,10.094095,0.31231496,0
-9.3061695,5.6716504,-8.086064,2
0.45919684,1.6992502,7.737249,2
-5.434926,15.124803,7.130012,2
1.3369709,6.1546183,-3.8765929,1
-0.8637601,-7.5831547,8.802493,2
-0.6996243,-7.8266253,8.872234,2
13.1507,-7.659111,4.472971,1
21.660385,-0.5358713,-14.101238,1
12.51703,-0.11785238,-14.600186,1
7.600439,-11.389578,12.485313,4
17.014553,10.0591,-1.3879223,1
10.847738,-11.252388,-3.242538,1
10.796901,-10.988577,-3.0129154,1
10.853485,-11.01912,-3.461751,1
10.964254,-11.017128,-3.2008805,1
10.726617,-10.981646,-3.123984,1
-9.473534,10.0018015,0.47980344,0
-11.285076,-2.6738214,3.7512045,2
-11.279747,-2.5863767,3.8181846,2
16.681124,-8.370477,-10.841479,1
-6.4880743,-5.789309,6.7101865,2
8.22443,-2.0734968,12.688231,4
-5.531501,11.551821,-15.060552,1
16.178,5.1322784,-4.841478,1
1.2322134,-15.207042,1.3057672,1
-4.0870886,-11.429442,-7.7770147,2
11.262109,-16.730219,6.1582274,1
19.555155,-6.5844235,4.2829185,1
10.131569,-13.317549,-9.866696,1
-5.451267,17.404182,-7.9159627,0
-5.4923987,17.344324,-7.7964516,0
-5.49278,17.530441,-8.05691,0
13.602503,17.828503,-15.899323,1
-9.162401,10.415158,0.110297024,0
-9.114266,5.8087745,-7.859121,2
0.42240837,1.6639754,7.6966195,2
8.70432,-0.96341854,0.50211906,1
-2.079225,2.54879,-0.5704204,2
8.408517,-0.8617393,0.22752522,1
13.446879,4.148886,0.7101327,1
0.35576025,0.1560799,3.9310126,2
-0.8672286,-7.5804157,8.821104,2
16.799639,14.238199,-9.829219,1
-3.9731903,17.364952,-5.4490747,1
6.8692813,-9.748569,11.21688,4
17.026688,10.071291,-1.3776398,1
10.880408,-11.017222,-3.4422488,1
10.824425,-10.906547,-3.3003078,1
10.646742,-11.004436,-3.3473527,1
10.749569,-11.064492,-3.2064986,1
-9.447789,10.196982,0.118680686,0
5.7147946,0.6034214,-13.234125,1
9.783869,13.704678,3.5938802,3
8.350361,14.1972065,3.6410162,3
-6.6404057,-0.30673108,-14.679989,1
9.670701,13.6246395,2.7342494,3
9.538229,14.418429,3.7723532,3
8.855639,13.621735,2.6852946,3
8.493219,13.946427,2.9914193,3
8.843035,13.912527,2.3388314,3
9.615621,14.405863,3.0869846,3
9.55562,14.026383,3.3803241,3
9.48426,14.272254,3.3237731,3
9.091757,13.668952,3.6153126,3
9.59142,13.561856,3.8389769,3
8.315316,13.9514885,3.6125443,3
9.128045,14.649289,3.990405,3
-9.331857,10.21954,0.4182816,0
16.955505,14.356925,-9.978199,1
0.33357427,-0.26582676,3.8879225,2
0.34240562,-0.28720206,3.8842182,2
-1.6247048,0.0788466,-3.2014093,2
13.471334,4.118477,0.7521081,1
-3.4542456,-14.387419,-10.199428,2
19.153423,3.776682,9.446791,4
1.7198011,-8.604859,14.00137,4
-10.968808,-7.993293,-2.5487747,2
-1.710656,10.567449,16.93354,4
8.512083,13.316681,3.6016285,3
8.845059,13.555706,3.2182734,3
8.77325,14.401325,3.2075365,3
8.876187,14.327354,3.035593,3
8.38418,14.749945,3.323825,3
9.597959,14.060573,2.64526,3
-9.1205845,10.305115,0.7488637,0
11.203229,-3.2496486,8.36884,1
14.719669,6.270111,16.700926,4
3.3037477,-6.08576,-7.6730704,1
2.5536747,-3.9154305,2.3952878,1
-7.3087134,2.4681373,-3.3178015,2
10.68526,10.766009,-11.836773,1
-2.3485904,0.61075604,17.291351,4
21.157885,-0.73060054,-13.93769,1
12.526204,-0.07620273,-14.595443,1
7.713588,-11.338721,12.373206,4
15.721503,-4.270852,9.999322,4
5.655376,0.77845526,-13.477236,1
-2.5215864,-3.2993646,-11.097937,1
8.658501,13.655093,3.011475,3
9.051213,13.293261,4.0195065,3
8.455945,13.792759,3.5153124,3
-9.258278,10.27057,0.6362319,0
-4.216266,5.1819186,11.9996805,2
22.204464,9.022549,-3.4749284,1
4.894959,-1.4265871,15.680149,4
4.9754553,5.007798,-2.8815873,1
-10.93779,6.530956,13.88736,0
-2.3627746,0.5964096,17.277483,4
21.177715,-0.7371104,-13.998632,1
12.479192,-0.12877823,-14.577348,1
7.5576124,-11.445406,12.522276,4
17.221523,-10.297366,-0.748261,1
5.6886864,0.63101393,-13.246355,1
8.7129755,13.342194,3.0660856,3
9.525147,14.317543,3.7891521,3
9.036335,14.132992,3.5988119,3
9.030309,13.596749,2.9035614,3
8.407006,14.735442,3.3348713,3
-9.477311,9.868143,0.2975134,0
-4.3762045,5.072566,11.826142,2
8.558358,1.9349309,7.145972,1
4.59949,-0.7572479,14.826198,4
-0.048945256,-0.40331417,-7.612809,1
-10.949228,6.5362134,13.884384,0
-2.7654324,-11.444755,5.413194,2
19.298607,3.9220045,9.53606,4
1.6257823,-8.69835,14.095178,4
-11.003294,-8.021125,-2.574389,2
-1.5743212,10.540767,16.968786,4
8.447795,13.261875,3.3934424,3
9.020384,13.756712,3.6732209,3
8.496914,14.026868,3.593304,3
9.1480465,14.49539,4.025014,3
8.914827,13.994195,3.3793466,3
9.389369,13.189198,3.45005,3
-9.341945,10.298839,0.5758252,0
-9.306336,5.6714835,-8.086255,2
0.45397457,1.6941041,7.731491,2
-5.4196835,15.139725,7.1144047,2
-2.079204,2.548795,-0.5704372,2
-1.999316,-4.36348,1.3376538,2
4.9637575,-3.3508196,6.1389403,1
13.150701,-7.6591115,4.4729695,1
21.652863,-0.5408001,-14.097903,1
12.457874,-0.11135668,-14.499531,1
7.7141805,-11.394561,12.419611,4
17.02035,10.064908,-1.3838842,1
10.744359,-11.337729,-3.4826381,1
10.864521,-11.236565,-3.4550953,1
10.79882,-11.3286295,-3.1754105,1
10.7566395,-10.931952,-3.2366755,1
10.938537,-11.263731,-3.4243171,1
-9.163877,10.416405,0.065130666,0
-10.464826,1.6507474,-9.212999,2
4.8355155,5.9505253,-17.248112,1
0.50796634,15.757806,-3.977186,1
-3.0327587,11.534665,9.492593,2
1.9766363,15.392378,-15.112397,1
8.250872,-0.9080684,-0.8272007,1
-12.125062,8.053454,-12.782552,2
13.277106,7.7177,-13.292725,1
2.8219652,-8.552578,-16.747934,1
8.907298,6.055638,-16.591652,1
19.041311,8.830075,-15.892986,1
7.1091785,14.543604,-16.583437,1
19.209904,-2.4815834,11.424315,4
7.0381136,-8.484798,16.38821,4
4.7981873,20.16825,-10.874746,1
4.822779,20.191505,-10.913357,1
-9.383799,10.207181,0.56675816,0
-4.279796,5.184871,11.93133,2
13.572182,1.565283,2.860606,1
7.0855656,-0.16273946,-3.0295584,1
4.820093,5.090285,-2.1349766,1
7.7928653,-0.6960295,-1.3734,1
-10.875618,6.583382,13.901322,0
-2.3667006,0.59257364,17.273438,4
20.952106,-0.8553579,-13.503699,1
11.863656,-3.6417646,3.1020164,1
-10.483776,-7.273761,-2.2984405,2
-1.4597943,10.524621,16.97351,4
5.5790033,0.8170868,-13.443448,1
-2.547959,-3.2286851,-11.064455,1
9.041428,14.64836,3.9471734,3
8.788697,14.179329,3.2303393,3
8.610963,14.4394,3.5936794,3
-9.056161,10.191079,0.39232695,0
-11.356468,-2.6228204,3.726665,2
-11.2442,-2.6223798,3.8111773,2
16.698809,-8.388084,-10.858232,1
-6.487738,-5.789416,6.7111387,2
8.207362,-2.055465,12.670016,4
-5.5391498,11.559359,-15.053031,1
16.182314,5.13659,-4.8373933,1
1.1954345,-15.170216,1.2689756,1
-4.0763073,-11.438421,-7.772761,2
11.251169,-16.719204,6.1689806,1
19.571823,-6.564972,4.262589,1
10.111663,-13.297687,-9.847564,1
-5.284287,17.454592,-8.0583725,0
-5.2913547,17.329916,-7.9747014,0
-5.3493977,17.391409,-7.967478,0
13.563063,17.867996,-15.938873,1
-9.194363,10.328355,0.8433489,0
16.955452,14.35688,-9.978156,1
0.31563506,-0.24042135,3.904697,2
0.35057184,-0.29163256,3.8763049,2
4.8596725,5.0807133,-2.3818772,1
7.880208,-0.70772314,0.22427419,1
-3.461436,-14.3806715,-10.207253,2
19.178179,3.8013475,9.365849,4
1.6775334,-8.646735,14.043736,4
-11.015035,-8.027993,-2.5873158,2
-1.5520127,10.638134,16.845554,4
8.838155,13.768638,2.6756957,3
8.725975,13.713945,4.031455,3
8.720248,14.157379,3.7760587,3
9.145951,14.810449,3.2346454,3
8.642411,14.153502,3.7327235,3
9.424912,13.55278,3.0978506,3
-9.554154,10.290776,0.71387213,0
-4.366419,5.0873027,11.839756,2
22.195442,9.0287895,-3.4679196,1
4.904245,-1.420932,15.691987,4
-0.72603524,0.102536075,-2.906749,1
-10.842788,6.5138226,13.826311,0
-2.3838048,0.57544804,17.256353,4
21.182608,-0.7950768,-14.049689,1
12.481207,-0.1846028,-14.613809,1
7.638864,-11.3748,12.451966,4
17.222376,-10.296344,-0.7472862,1
5.6987996,0.6234024,-13.251985,1
9.751228,13.628669,3.643226,3
9.408588,14.652407,3.3536198,3
8.166408,14.204487,4.048053,3
9.20751,14.129656,3.0606081,3
9.063025,13.791519,4.0255003,3
-9.303344,10.228316,0.4908342,0
-9.306846,5.671082,-8.086734,2
